Source node	Source node type	Target node	Target node type	Edge name
21212	Drug	I21	Disease	Causes onset
21212	Drug	I46	Disease	Causes onset
21212	Drug	D70	Disease	Causes onset
21212	Drug	G35	Disease	Causes onset
21212	Drug	F95	Disease	Causes onset
21212	Drug	J45	Disease	Causes onset
21212	Drug	D65	Disease	Causes onset
21212	Drug	J01	Disease	Causes onset
21212	Drug	K20	Disease	Causes onset
21212	Drug	N19	Disease	Causes onset
21212	Drug	L50	Disease	Causes onset
21212	Drug	K85	Disease	Causes onset
21212	Drug	G24	Disease	Causes onset
21212	Drug	B37	Disease	Causes onset
21212	Drug	G00	Disease	Causes onset
21212	Drug	G03	Disease	Causes onset
21212	Drug	G04	Disease	Causes onset
21212	Drug	G10	Disease	Causes onset
21212	Drug	G20	Disease	Causes onset
21212	Drug	G21	Disease	Causes onset
21212	Drug	G30	Disease	Causes onset
21212	Drug	G43	Disease	Causes onset
21212	Drug	G47	Disease	Causes onset
21212	Drug	G80	Disease	Causes onset
21212	Drug	G82	Disease	Causes onset
21212	Drug	G91	Disease	Causes onset
21212	Drug	M60	Disease	Causes onset
21212	Drug	I26	Disease	Causes onset
2597	Drug	K21	Disease	Causes onset
2597	Drug	N80	Disease	Causes onset
2597	Drug	D24	Disease	Causes onset
2597	Drug	G47	Disease	Causes onset
2597	Drug	H44	Disease	Causes onset
2597	Drug	I46	Disease	Causes onset
2597	Drug	H10	Disease	Causes onset
2597	Drug	F95	Disease	Causes onset
2597	Drug	N62	Disease	Causes onset
2597	Drug	F22	Disease	Causes onset
2597	Drug	N30	Disease	Causes onset
2597	Drug	L21	Disease	Causes onset
2597	Drug	J32	Disease	Causes onset
2597	Drug	G43	Disease	Causes onset
2597	Drug	H16	Disease	Causes onset
2597	Drug	M10	Disease	Causes onset
2597	Drug	K02	Disease	Causes onset
2597	Drug	I21	Disease	Causes onset
2597	Drug	I22	Disease	Causes onset
2597	Drug	I20	Disease	Causes onset
2597	Drug	K27	Disease	Causes onset
2597	Drug	K20	Disease	Causes onset
2597	Drug	M60	Disease	Causes onset
2597	Drug	L50	Disease	Causes onset
2597	Drug	N10	Disease	Causes onset
2597	Drug	N11	Disease	Causes onset
2597	Drug	N12	Disease	Causes onset
2597	Drug	N16	Disease	Causes onset
2597	Drug	G24	Disease	Causes onset
2597	Drug	H40	Disease	Causes onset
2597	Drug	E08	Disease	Causes onset
2597	Drug	E09	Disease	Causes onset
2597	Drug	E10	Disease	Causes onset
2597	Drug	E11	Disease	Causes onset
2597	Drug	E12	Disease	Causes onset
2597	Drug	E13	Disease	Causes onset
2597	Drug	K58	Disease	Causes onset
2597	Drug	L68	Disease	Causes onset
2597	Drug	K25	Disease	Causes onset
2597	Drug	L40	Disease	Causes onset
1164086	Drug	C18	Disease	Causes onset
1164086	Drug	D70	Disease	Causes onset
1164086	Drug	G35	Disease	Causes onset
1164086	Drug	F95	Disease	Causes onset
1164086	Drug	J45	Disease	Causes onset
1164086	Drug	D65	Disease	Causes onset
1164086	Drug	N30	Disease	Causes onset
1164086	Drug	J32	Disease	Causes onset
1164086	Drug	J00	Disease	Causes onset
1164086	Drug	I10	Disease	Causes onset
1164086	Drug	L50	Disease	Causes onset
1164086	Drug	B49	Disease	Causes onset
1164086	Drug	B37	Disease	Causes onset
1164086	Drug	B38	Disease	Causes onset
1164086	Drug	B39	Disease	Causes onset
1164086	Drug	B40	Disease	Causes onset
1164086	Drug	B41	Disease	Causes onset
1164086	Drug	B42	Disease	Causes onset
1164086	Drug	B44	Disease	Causes onset
1164086	Drug	B45	Disease	Causes onset
1164086	Drug	B47	Disease	Causes onset
1164086	Drug	N10	Disease	Causes onset
1164086	Drug	N11	Disease	Causes onset
1164086	Drug	N12	Disease	Causes onset
1164086	Drug	N16	Disease	Causes onset
1164086	Drug	N62	Disease	Causes onset
7531	Drug	H44	Disease	Causes onset
7531	Drug	I10	Disease	Causes onset
7531	Drug	N62	Disease	Causes onset
7531	Drug	L50	Disease	Causes onset
7531	Drug	G35	Disease	Causes onset
7531	Drug	D70	Disease	Causes onset
7531	Drug	H40	Disease	Causes onset
7531	Drug	I21	Disease	Causes onset
7531	Drug	I22	Disease	Causes onset
261415	Drug	G47	Disease	Causes onset
261415	Drug	I46	Disease	Causes onset
261415	Drug	D70	Disease	Causes onset
261415	Drug	J32	Disease	Causes onset
261415	Drug	M10	Disease	Causes onset
261415	Drug	L50	Disease	Causes onset
261415	Drug	I63	Disease	Causes onset
261415	Drug	I20	Disease	Causes onset
19484	Drug	N23	Disease	Causes onset
19484	Drug	G47	Disease	Causes onset
19484	Drug	N30	Disease	Causes onset
19484	Drug	L40	Disease	Causes onset
19484	Drug	J32	Disease	Causes onset
19484	Drug	D70	Disease	Causes onset
19484	Drug	J45	Disease	Causes onset
19484	Drug	M10	Disease	Causes onset
19484	Drug	K27	Disease	Causes onset
5691	Drug	N62	Disease	Causes onset
5691	Drug	G47	Disease	Causes onset
5691	Drug	I10	Disease	Causes onset
5691	Drug	L50	Disease	Causes onset
5691	Drug	D70	Disease	Causes onset
5691	Drug	H40	Disease	Causes onset
5691	Drug	I21	Disease	Causes onset
5691	Drug	I22	Disease	Causes onset
140587	Drug	K21	Disease	Causes onset
140587	Drug	H44	Disease	Causes onset
140587	Drug	B20	Disease	Causes onset
140587	Drug	L51	Disease	Causes onset
140587	Drug	G35	Disease	Causes onset
140587	Drug	F95	Disease	Causes onset
140587	Drug	G03	Disease	Causes onset
140587	Drug	J45	Disease	Causes onset
140587	Drug	D65	Disease	Causes onset
140587	Drug	N62	Disease	Causes onset
140587	Drug	N30	Disease	Causes onset
140587	Drug	J32	Disease	Causes onset
140587	Drug	G43	Disease	Causes onset
140587	Drug	D70	Disease	Causes onset
140587	Drug	J00	Disease	Causes onset
140587	Drug	I21	Disease	Causes onset
140587	Drug	I22	Disease	Causes onset
140587	Drug	I80	Disease	Causes onset
140587	Drug	K20	Disease	Causes onset
140587	Drug	I10	Disease	Causes onset
140587	Drug	N19	Disease	Causes onset
140587	Drug	L50	Disease	Causes onset
140587	Drug	I63	Disease	Causes onset
140587	Drug	I20	Disease	Causes onset
140587	Drug	R80	Disease	Causes onset
140587	Drug	N08	Disease	Causes onset
140587	Drug	I26	Disease	Causes onset
1164204	Drug	K21	Disease	Causes onset
1164204	Drug	L10	Disease	Causes onset
1164204	Drug	L12	Disease	Causes onset
1164204	Drug	I46	Disease	Causes onset
1164204	Drug	D70	Disease	Causes onset
1164204	Drug	N08	Disease	Causes onset
1164204	Drug	H10	Disease	Causes onset
1164204	Drug	G35	Disease	Causes onset
1164204	Drug	L04	Disease	Causes onset
1164204	Drug	H60	Disease	Causes onset
1164204	Drug	F95	Disease	Causes onset
1164204	Drug	J45	Disease	Causes onset
1164204	Drug	D65	Disease	Causes onset
1164204	Drug	L21	Disease	Causes onset
1164204	Drug	N30	Disease	Causes onset
1164204	Drug	D55	Disease	Causes onset
1164204	Drug	D56	Disease	Causes onset
1164204	Drug	D57	Disease	Causes onset
1164204	Drug	D58	Disease	Causes onset
1164204	Drug	D59	Disease	Causes onset
1164204	Drug	J32	Disease	Causes onset
1164204	Drug	G43	Disease	Causes onset
1164204	Drug	M10	Disease	Causes onset
1164204	Drug	I21	Disease	Causes onset
1164204	Drug	I22	Disease	Causes onset
1164204	Drug	K02	Disease	Causes onset
1164204	Drug	I20	Disease	Causes onset
1164204	Drug	I80	Disease	Causes onset
1164204	Drug	K20	Disease	Causes onset
1164204	Drug	I10	Disease	Causes onset
1164204	Drug	N19	Disease	Causes onset
1164204	Drug	L50	Disease	Causes onset
1164204	Drug	L71	Disease	Causes onset
1164204	Drug	I63	Disease	Causes onset
1164204	Drug	D50	Disease	Causes onset
1164204	Drug	E10	Disease	Causes onset
1164204	Drug	E08	Disease	Causes onset
1164204	Drug	E09	Disease	Causes onset
1164204	Drug	E11	Disease	Causes onset
1164204	Drug	E12	Disease	Causes onset
1164204	Drug	E13	Disease	Causes onset
1164204	Drug	K40	Disease	Causes onset
1164204	Drug	K41	Disease	Causes onset
1164204	Drug	K42	Disease	Causes onset
1164204	Drug	K43	Disease	Causes onset
1164204	Drug	K44	Disease	Causes onset
1164204	Drug	K45	Disease	Causes onset
1164204	Drug	K46	Disease	Causes onset
1164204	Drug	E24	Disease	Causes onset
1164204	Drug	B02	Disease	Causes onset
1164204	Drug	R80	Disease	Causes onset
1164204	Drug	K25	Disease	Causes onset
1164204	Drug	B37	Disease	Causes onset
1164204	Drug	J00	Disease	Causes onset
1164204	Drug	J01	Disease	Causes onset
1164204	Drug	J02	Disease	Causes onset
1164204	Drug	J09	Disease	Causes onset
1164204	Drug	J10	Disease	Causes onset
1164204	Drug	J11	Disease	Causes onset
1164204	Drug	J12	Disease	Causes onset
1164204	Drug	J13	Disease	Causes onset
1164204	Drug	J14	Disease	Causes onset
1164204	Drug	J15	Disease	Causes onset
1164204	Drug	J16	Disease	Causes onset
1164204	Drug	J17	Disease	Causes onset
1164204	Drug	J18	Disease	Causes onset
1164204	Drug	J42	Disease	Causes onset
1164204	Drug	J43	Disease	Causes onset
1164204	Drug	J47	Disease	Causes onset
1164204	Drug	J61	Disease	Causes onset
1164204	Drug	J64	Disease	Causes onset
1164204	Drug	J80	Disease	Causes onset
1164204	Drug	J81	Disease	Causes onset
1164204	Drug	J86	Disease	Causes onset
1164204	Drug	G00	Disease	Causes onset
1164204	Drug	G03	Disease	Causes onset
1164204	Drug	G04	Disease	Causes onset
1164204	Drug	G10	Disease	Causes onset
1164204	Drug	G20	Disease	Causes onset
1164204	Drug	G21	Disease	Causes onset
1164204	Drug	G24	Disease	Causes onset
1164204	Drug	G30	Disease	Causes onset
1164204	Drug	G47	Disease	Causes onset
1164204	Drug	G80	Disease	Causes onset
1164204	Drug	G82	Disease	Causes onset
1164204	Drug	G91	Disease	Causes onset
1164204	Drug	M60	Disease	Causes onset
1164204	Drug	I26	Disease	Causes onset
20352	Drug	G47	Disease	Causes onset
20352	Drug	B20	Disease	Causes onset
20352	Drug	L51	Disease	Causes onset
20352	Drug	E86	Disease	Causes onset
20352	Drug	F95	Disease	Causes onset
20352	Drug	J45	Disease	Causes onset
20352	Drug	F22	Disease	Causes onset
20352	Drug	I63	Disease	Causes onset
20352	Drug	I66	Disease	Causes onset
20352	Drug	G43	Disease	Causes onset
20352	Drug	J00	Disease	Causes onset
20352	Drug	M10	Disease	Causes onset
20352	Drug	N19	Disease	Causes onset
20352	Drug	L50	Disease	Causes onset
20352	Drug	E08	Disease	Causes onset
20352	Drug	E09	Disease	Causes onset
20352	Drug	E10	Disease	Causes onset
20352	Drug	E11	Disease	Causes onset
20352	Drug	E12	Disease	Causes onset
20352	Drug	E13	Disease	Causes onset
20352	Drug	J81	Disease	Causes onset
24605	Drug	L10	Disease	Causes onset
24605	Drug	L12	Disease	Causes onset
24605	Drug	B20	Disease	Causes onset
24605	Drug	A15	Disease	Causes onset
24605	Drug	A16	Disease	Causes onset
24605	Drug	A17	Disease	Causes onset
24605	Drug	A18	Disease	Causes onset
24605	Drug	A19	Disease	Causes onset
24605	Drug	D70	Disease	Causes onset
24605	Drug	L51	Disease	Causes onset
24605	Drug	H10	Disease	Causes onset
24605	Drug	F95	Disease	Causes onset
24605	Drug	G03	Disease	Causes onset
24605	Drug	J45	Disease	Causes onset
24605	Drug	N30	Disease	Causes onset
24605	Drug	D55	Disease	Causes onset
24605	Drug	D56	Disease	Causes onset
24605	Drug	D57	Disease	Causes onset
24605	Drug	D58	Disease	Causes onset
24605	Drug	D59	Disease	Causes onset
24605	Drug	J32	Disease	Causes onset
24605	Drug	K27	Disease	Causes onset
24605	Drug	I21	Disease	Causes onset
24605	Drug	I22	Disease	Causes onset
24605	Drug	K20	Disease	Causes onset
24605	Drug	I10	Disease	Causes onset
24605	Drug	N19	Disease	Causes onset
24605	Drug	L50	Disease	Causes onset
24605	Drug	E08	Disease	Causes onset
24605	Drug	E09	Disease	Causes onset
24605	Drug	E10	Disease	Causes onset
24605	Drug	E11	Disease	Causes onset
24605	Drug	E12	Disease	Causes onset
24605	Drug	E13	Disease	Causes onset
24605	Drug	R80	Disease	Causes onset
24605	Drug	K25	Disease	Causes onset
24605	Drug	N08	Disease	Causes onset
7646	Drug	N10	Disease	Causes onset
7646	Drug	N11	Disease	Causes onset
7646	Drug	N12	Disease	Causes onset
7646	Drug	N16	Disease	Causes onset
7646	Drug	G47	Disease	Causes onset
7646	Drug	B20	Disease	Causes onset
7646	Drug	D70	Disease	Causes onset
7646	Drug	L51	Disease	Causes onset
7646	Drug	M32	Disease	Causes onset
7646	Drug	D55	Disease	Causes onset
7646	Drug	D56	Disease	Causes onset
7646	Drug	D57	Disease	Causes onset
7646	Drug	D58	Disease	Causes onset
7646	Drug	D59	Disease	Causes onset
7646	Drug	L50	Disease	Causes onset
7646	Drug	H46	Disease	Causes onset
7646	Drug	K58	Disease	Causes onset
7646	Drug	R80	Disease	Causes onset
7646	Drug	B37	Disease	Causes onset
1292	Drug	B20	Disease	Causes onset
1292	Drug	F95	Disease	Causes onset
1292	Drug	G03	Disease	Causes onset
1292	Drug	F22	Disease	Causes onset
1292	Drug	I80	Disease	Causes onset
1292	Drug	I10	Disease	Causes onset
1292	Drug	N19	Disease	Causes onset
1292	Drug	L50	Disease	Causes onset
1292	Drug	M41	Disease	Causes onset
1292	Drug	F20	Disease	Causes onset
1292	Drug	F44	Disease	Causes onset
1292	Drug	J00	Disease	Causes onset
1292	Drug	J01	Disease	Causes onset
1292	Drug	J02	Disease	Causes onset
1292	Drug	J09	Disease	Causes onset
1292	Drug	J10	Disease	Causes onset
1292	Drug	J11	Disease	Causes onset
1292	Drug	J12	Disease	Causes onset
1292	Drug	J13	Disease	Causes onset
1292	Drug	J14	Disease	Causes onset
1292	Drug	J15	Disease	Causes onset
1292	Drug	J16	Disease	Causes onset
1292	Drug	J17	Disease	Causes onset
1292	Drug	J18	Disease	Causes onset
1292	Drug	J32	Disease	Causes onset
1292	Drug	J42	Disease	Causes onset
1292	Drug	J43	Disease	Causes onset
1292	Drug	J45	Disease	Causes onset
1292	Drug	J47	Disease	Causes onset
1292	Drug	J61	Disease	Causes onset
1292	Drug	J64	Disease	Causes onset
1292	Drug	J80	Disease	Causes onset
1292	Drug	J81	Disease	Causes onset
1292	Drug	J86	Disease	Causes onset
1292	Drug	I26	Disease	Causes onset
84857	Drug	I20	Disease	Causes onset
84857	Drug	I21	Disease	Causes onset
84857	Drug	I22	Disease	Causes onset
84857	Drug	I10	Disease	Causes onset
84857	Drug	B20	Disease	Causes onset
84857	Drug	L51	Disease	Causes onset
84857	Drug	L50	Disease	Causes onset
84857	Drug	I63	Disease	Causes onset
84857	Drug	J32	Disease	Causes onset
84857	Drug	I26	Disease	Causes onset
114979	Drug	D65	Disease	Causes onset
114979	Drug	N10	Disease	Causes onset
114979	Drug	N11	Disease	Causes onset
114979	Drug	N12	Disease	Causes onset
114979	Drug	N16	Disease	Causes onset
114979	Drug	I21	Disease	Causes onset
114979	Drug	L51	Disease	Causes onset
114979	Drug	K25	Disease	Causes onset
114979	Drug	D55	Disease	Causes onset
114979	Drug	D56	Disease	Causes onset
114979	Drug	D57	Disease	Causes onset
114979	Drug	D58	Disease	Causes onset
114979	Drug	D59	Disease	Causes onset
114979	Drug	D70	Disease	Causes onset
114979	Drug	F95	Disease	Causes onset
114979	Drug	M32	Disease	Causes onset
477468	Drug	K21	Disease	Causes onset
477468	Drug	I46	Disease	Causes onset
477468	Drug	H10	Disease	Causes onset
477468	Drug	G35	Disease	Causes onset
477468	Drug	F95	Disease	Causes onset
477468	Drug	J45	Disease	Causes onset
477468	Drug	D65	Disease	Causes onset
477468	Drug	L89	Disease	Causes onset
477468	Drug	I10	Disease	Causes onset
477468	Drug	N19	Disease	Causes onset
477468	Drug	L50	Disease	Causes onset
477468	Drug	E08	Disease	Causes onset
477468	Drug	E09	Disease	Causes onset
477468	Drug	E10	Disease	Causes onset
477468	Drug	E11	Disease	Causes onset
477468	Drug	E12	Disease	Causes onset
477468	Drug	E13	Disease	Causes onset
477468	Drug	G00	Disease	Causes onset
477468	Drug	G03	Disease	Causes onset
477468	Drug	G04	Disease	Causes onset
477468	Drug	G10	Disease	Causes onset
477468	Drug	G20	Disease	Causes onset
477468	Drug	G21	Disease	Causes onset
477468	Drug	G24	Disease	Causes onset
477468	Drug	G30	Disease	Causes onset
477468	Drug	G43	Disease	Causes onset
477468	Drug	G47	Disease	Causes onset
477468	Drug	G80	Disease	Causes onset
477468	Drug	G82	Disease	Causes onset
477468	Drug	G91	Disease	Causes onset
477468	Drug	J81	Disease	Causes onset
114477	Drug	L10	Disease	Causes onset
114477	Drug	L12	Disease	Causes onset
114477	Drug	I21	Disease	Causes onset
114477	Drug	D70	Disease	Causes onset
114477	Drug	L51	Disease	Causes onset
114477	Drug	H10	Disease	Causes onset
114477	Drug	G35	Disease	Causes onset
114477	Drug	F42	Disease	Causes onset
114477	Drug	F95	Disease	Causes onset
114477	Drug	J45	Disease	Causes onset
114477	Drug	J32	Disease	Causes onset
114477	Drug	J00	Disease	Causes onset
114477	Drug	B49	Disease	Causes onset
114477	Drug	B37	Disease	Causes onset
114477	Drug	B38	Disease	Causes onset
114477	Drug	B39	Disease	Causes onset
114477	Drug	B40	Disease	Causes onset
114477	Drug	B41	Disease	Causes onset
114477	Drug	B42	Disease	Causes onset
114477	Drug	B44	Disease	Causes onset
114477	Drug	B45	Disease	Causes onset
114477	Drug	B47	Disease	Causes onset
114477	Drug	G24	Disease	Causes onset
519	Drug	L10	Disease	Causes onset
519	Drug	L12	Disease	Causes onset
519	Drug	D70	Disease	Causes onset
519	Drug	L51	Disease	Causes onset
519	Drug	L43	Disease	Causes onset
519	Drug	H10	Disease	Causes onset
519	Drug	F95	Disease	Causes onset
519	Drug	J45	Disease	Causes onset
519	Drug	D65	Disease	Causes onset
519	Drug	N62	Disease	Causes onset
519	Drug	D55	Disease	Causes onset
519	Drug	D56	Disease	Causes onset
519	Drug	D57	Disease	Causes onset
519	Drug	D58	Disease	Causes onset
519	Drug	D59	Disease	Causes onset
519	Drug	I80	Disease	Causes onset
519	Drug	I10	Disease	Causes onset
519	Drug	N19	Disease	Causes onset
519	Drug	L50	Disease	Causes onset
519	Drug	I63	Disease	Causes onset
519	Drug	H46	Disease	Causes onset
519	Drug	N08	Disease	Causes onset
519	Drug	J80	Disease	Causes onset
519	Drug	M60	Disease	Causes onset
519	Drug	I26	Disease	Causes onset
306674	Drug	I20	Disease	Causes onset
306674	Drug	K21	Disease	Causes onset
306674	Drug	G47	Disease	Causes onset
306674	Drug	H10	Disease	Causes onset
306674	Drug	J32	Disease	Causes onset
306674	Drug	I21	Disease	Causes onset
306674	Drug	I22	Disease	Causes onset
183830	Drug	J01	Disease	Causes onset
183830	Drug	L20	Disease	Causes onset
183830	Drug	G35	Disease	Causes onset
183830	Drug	J32	Disease	Causes onset
183830	Drug	G43	Disease	Causes onset
183830	Drug	I26	Disease	Causes onset
3443	Drug	B20	Disease	Causes onset
3443	Drug	I46	Disease	Causes onset
3443	Drug	L51	Disease	Causes onset
3443	Drug	H10	Disease	Causes onset
3443	Drug	G35	Disease	Causes onset
3443	Drug	F95	Disease	Causes onset
3443	Drug	N62	Disease	Causes onset
3443	Drug	N30	Disease	Causes onset
3443	Drug	D55	Disease	Causes onset
3443	Drug	D56	Disease	Causes onset
3443	Drug	D57	Disease	Causes onset
3443	Drug	D58	Disease	Causes onset
3443	Drug	D59	Disease	Causes onset
3443	Drug	J32	Disease	Causes onset
3443	Drug	M10	Disease	Causes onset
3443	Drug	I80	Disease	Causes onset
3443	Drug	N19	Disease	Causes onset
3443	Drug	L50	Disease	Causes onset
3443	Drug	N10	Disease	Causes onset
3443	Drug	N11	Disease	Causes onset
3443	Drug	N12	Disease	Causes onset
3443	Drug	N16	Disease	Causes onset
3443	Drug	K25	Disease	Causes onset
3443	Drug	J00	Disease	Causes onset
3443	Drug	J01	Disease	Causes onset
3443	Drug	J02	Disease	Causes onset
3443	Drug	J09	Disease	Causes onset
3443	Drug	J10	Disease	Causes onset
3443	Drug	J11	Disease	Causes onset
3443	Drug	J12	Disease	Causes onset
3443	Drug	J13	Disease	Causes onset
3443	Drug	J14	Disease	Causes onset
3443	Drug	J15	Disease	Causes onset
3443	Drug	J16	Disease	Causes onset
3443	Drug	J17	Disease	Causes onset
3443	Drug	J18	Disease	Causes onset
3443	Drug	J42	Disease	Causes onset
3443	Drug	J43	Disease	Causes onset
3443	Drug	J45	Disease	Causes onset
3443	Drug	J47	Disease	Causes onset
3443	Drug	J61	Disease	Causes onset
3443	Drug	J64	Disease	Causes onset
3443	Drug	J80	Disease	Causes onset
3443	Drug	J81	Disease	Causes onset
3443	Drug	J86	Disease	Causes onset
3443	Drug	M60	Disease	Causes onset
1819	Drug	H10	Disease	Causes onset
1819	Drug	G35	Disease	Causes onset
1819	Drug	F95	Disease	Causes onset
1819	Drug	J45	Disease	Causes onset
1819	Drug	J32	Disease	Causes onset
1819	Drug	G43	Disease	Causes onset
1819	Drug	J00	Disease	Causes onset
1819	Drug	K02	Disease	Causes onset
1819	Drug	J01	Disease	Causes onset
1819	Drug	I10	Disease	Causes onset
1819	Drug	N19	Disease	Causes onset
1819	Drug	L50	Disease	Causes onset
1819	Drug	I20	Disease	Causes onset
1819	Drug	K81	Disease	Causes onset
1819	Drug	G00	Disease	Causes onset
1819	Drug	G03	Disease	Causes onset
1819	Drug	G04	Disease	Causes onset
1819	Drug	G10	Disease	Causes onset
1819	Drug	G20	Disease	Causes onset
1819	Drug	G21	Disease	Causes onset
1819	Drug	G24	Disease	Causes onset
1819	Drug	G30	Disease	Causes onset
1819	Drug	G47	Disease	Causes onset
1819	Drug	G80	Disease	Causes onset
1819	Drug	G82	Disease	Causes onset
1819	Drug	G91	Disease	Causes onset
3827	Drug	B20	Disease	Causes onset
3827	Drug	I46	Disease	Causes onset
3827	Drug	D70	Disease	Causes onset
3827	Drug	L51	Disease	Causes onset
3827	Drug	H10	Disease	Causes onset
3827	Drug	F95	Disease	Causes onset
3827	Drug	J45	Disease	Causes onset
3827	Drug	D65	Disease	Causes onset
